CÓDIGO DE LA SERIE,D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
AGO 2003,-,-,-,-,2.279,-,-,-,-,-,3.470,-,-,2.777,2.279,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2003-Sep-22,2003-Sep-22,2003-Sep-22,-,3.470,-,-,-
SEP 2003,-,-,-,-,2.258,-,-,-,-,-,3.428,-,-,2.803,2.263,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2003-Oct-22,2003-Oct-22,2003-Oct-22,-,3.428,-,-,-
OCT 2003,-,-,-,-,2.303,-,-,-,-,-,3.442,-,-,2.822,2.299,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2003-Nov-22,2003-Nov-22,2003-Nov-22,-,3.442,-,-,-
NOV 2003,-,-,-,-,2.410,-,-,-,-,-,3.432,-,-,2.904,2.409,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2003-Dic-22,2003-Dic-22,2003-Dic-22,-,3.432,-,-,-
DIC 2003,-,-,-,-,2.381,-,-,-,-,-,3.458,-,-,3.023,2.383,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2004-Ene-22,2004-Ene-22,2004-Ene-22,-,3.458,-,-,-
ENE 2004,-,-,-,-,2.216,-,-,-,-,-,3.475,-,-,3.096,2.220,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-Feb-21,2004-Feb-21,2004-Feb-21,-,3.475,-,-,-
FEB 2004,-,-,-,-,2.163,-,-,-,-,-,3.446,-,-,3.107,2.166,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-Mar-23,2004-Mar-23,2004-Mar-23,-,3.446,-,-,-
MAR 2004,-,-,-,-,2.055,-,-,-,-,-,3.358,-,-,3.082,2.056,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-Abr-22,2004-Abr-22,2004-Abr-22,-,3.358,-,-,-
ABR 2004,-,-,-,-,2.163,-,-,-,-,-,3.279,-,-,3.086,2.164,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-May-22,2004-May-22,2004-May-22,-,3.279,-,-,-
MAY 2004,-,-,-,-,2.297,-,-,-,-,-,3.255,-,-,3.086,2.297,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-Jun-23,2004-Jun-23,2004-Jun-23,-,3.255,-,-,-
JUN 2004,-,-,-,-,2.404,-,-,-,-,-,3.307,-,-,3.127,2.405,3.750,5.750,4.7500,9.020,-,-,-,-,-,-,-,-,-,-,2004-Jul-23,2004-Jul-23,2004-Jul-23,-,3.307,-,-,-
JUL 2004,-,-,-,-,2.361,-,-,-,-,-,3.323,-,-,3.153,2.367,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2004-Ago-21,2004-Ago-21,2004-Ago-21,-,3.323,-,-,-
AGO 2004,-,-,-,-,2.302,-,-,-,-,-,3.392,-,-,3.142,2.305,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2004-Sep-24,2004-Sep-24,2004-Sep-24,-,3.392,-,-,-
SEP 2004,-,-,-,-,2.377,-,-,-,-,-,3.367,-,-,3.169,2.377,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2004-Oct-23,2004-Oct-23,2004-Oct-23,-,3.367,-,-,-
OCT 2004,-,-,-,-,2.316,-,-,-,-,-,3.332,-,-,3.136,2.317,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2004-Nov-22,2004-Nov-22,2004-Nov-22,-,3.332,-,-,-
NOV 2004,-,-,-,-,2.328,-,-,-,-,-,3.383,-,-,3.076,2.330,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2004-Dic-23,2004-Dic-23,2004-Dic-23,-,3.383,-,-,-
DIC 2004,-,-,-,-,2.301,-,-,-,-,-,3.349,-,-,2.966,2.306,3.750,5.750,4.7500,9.010,-,-,-,-,-,-,-,-,-,-,2005-Ene-24,2005-Ene-24,2005-Ene-24,-,3.349,-,-,-
ENE 2005,-,-,-,-,2.312,-,-,-,-,-,3.334,-,-,2.892,2.314,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-Feb-23,2005-Feb-23,2005-Feb-23,-,3.334,-,-,-
FEB 2005,-,-,-,-,2.310,-,-,-,-,-,3.332,-,-,2.835,2.308,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-Mar-22,2005-Mar-22,2005-Mar-22,-,3.332,-,-,-
MAR 2005,-,-,-,-,2.335,-,-,-,-,-,3.343,-,-,2.800,2.333,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-Abr-23,2005-Abr-23,2005-Abr-23,-,3.343,-,-,-
ABR 2005,-,-,-,-,2.265,-,-,-,-,-,3.325,-,-,2.773,2.270,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-May-23,2005-May-23,2005-May-23,-,3.325,-,-,-
MAY 2005,-,-,-,-,2.193,-,-,-,-,-,3.318,-,-,2.727,2.195,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-Jun-25,2005-Jun-25,2005-Jun-25,-,3.318,-,-,-
JUN 2005,-,-,-,-,2.103,-,-,-,-,-,3.270,-,-,2.665,2.105,4.000,6.000,5.0000,9.090,-,-,-,-,-,-,-,-,-,-,2005-Jul-23,2005-Jul-23,2005-Jul-23,-,3.270,-,-,-
JUL 2005,-,-,-,-,2.168,-,-,-,-,-,3.196,-,-,2.605,2.167,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2005-Ago-23,2005-Ago-23,2005-Ago-23,-,3.196,-,-,-
AGO 2005,-,-,-,-,2.223,-,-,-,-,-,3.190,-,-,2.577,2.225,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2005-Sep-23,2005-Sep-23,2005-Sep-23,-,3.190,-,-,-
SEP 2005,-,-,-,-,2.219,-,-,-,-,-,3.197,-,-,2.518,2.223,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2005-Oct-21,2005-Oct-21,2005-Oct-21,-,3.197,-,-,-
OCT 2005,-,-,-,-,2.414,-,-,-,-,-,3.225,-,-,2.511,2.415,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2005-Nov-23,2005-Nov-23,2005-Nov-23,-,3.225,-,-,-
NOV 2005,-,-,-,-,2.684,-,-,-,-,-,3.264,-,-,2.583,2.679,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2005-Dic-23,2005-Dic-23,2005-Dic-23,-,3.264,-,-,-
DIC 2005,-,-,-,-,2.783,-,-,-,-,-,3.404,-,-,2.687,2.780,4.000,6.000,5.0000,9.050,-,-,-,-,-,-,-,-,-,-,2006-Ene-24,2006-Ene-24,2006-Ene-24,-,3.404,-,-,-
ENE 2006,-,-,-,-,2.833,-,-,-,-,-,3.591,-,-,2.781,2.824,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-Feb-23,2006-Feb-23,2006-Feb-23,-,3.591,-,-,-
FEB 2006,-,-,-,-,2.914,-,-,-,-,-,3.701,-,-,2.877,2.914,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-Mar-23,2006-Mar-23,2006-Mar-23,-,3.701,-,-,-
MAR 2006,-,-,-,-,3.105,-,-,-,-,-,3.756,-,-,3.032,3.106,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-Abr-22,2006-Abr-22,2006-Abr-22,-,3.756,-,-,-
ABR 2006,-,-,-,-,3.221,-,-,-,-,-,3.852,-,-,3.161,3.219,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-May-24,2006-May-24,2006-May-24,-,3.852,-,-,-
MAY 2006,-,-,-,-,3.308,-,-,-,-,-,4.048,-,-,3.262,3.306,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-Jun-24,2006-Jun-24,2006-Jun-24,-,4.048,-,-,-
JUN 2006,-,-,-,-,3.401,-,-,-,-,-,4.132,-,-,3.374,3.399,4.000,6.000,5.0000,9.250,-,-,-,-,-,-,-,-,-,-,2006-Jul-24,2006-Jul-24,2006-Jul-24,-,4.132,-,-,-
JUL 2006,-,-,-,-,3.539,-,-,-,-,-,4.229,-,-,3.496,3.533,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2006-Ago-24,2006-Ago-24,2006-Ago-24,-,4.229,-,-,-
AGO 2006,-,-,-,-,3.615,-,-,-,-,-,4.355,-,-,3.582,3.614,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2006-Sep-23,2006-Sep-23,2006-Sep-23,-,4.355,-,-,-
SEP 2006,-,-,-,-,3.715,-,-,-,-,-,4.451,-,-,3.630,3.709,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2006-Oct-23,2006-Oct-23,2006-Oct-23,-,4.451,-,-,-
OCT 2006,-,-,-,-,3.799,-,-,-,-,-,4.562,-,-,3.650,3.791,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2006-Nov-24,2006-Nov-24,2006-Nov-24,-,4.562,-,-,-
NOV 2006,-,-,-,-,3.864,-,-,-,-,-,4.645,-,-,3.666,3.858,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2006-Dic-23,2006-Dic-23,2006-Dic-23,-,4.645,-,-,-
DIC 2006,-,-,-,-,3.921,-,-,-,-,-,4.753,-,-,3.682,3.915,4.000,6.000,5.0000,9.830,-,-,-,-,-,-,-,-,-,-,2007-Ene-22,2007-Ene-22,2007-Ene-22,-,4.753,-,-,-
ENE 2007,-,-,-,-,4.064,-,-,-,-,-,4.811,-,-,3.727,4.052,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-Feb-22,2007-Feb-22,2007-Feb-22,-,4.811,-,-,-
FEB 2007,-,-,-,-,4.094,-,-,-,-,-,4.890,-,-,3.786,4.093,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-Mar-23,2007-Mar-23,2007-Mar-23,-,4.890,-,-,-
MAR 2007,-,-,-,-,4.106,-,-,-,-,-,4.975,-,-,3.836,4.104,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-Abr-23,2007-Abr-23,2007-Abr-23,-,4.975,-,-,-
ABR 2007,-,-,-,-,4.253,-,-,-,-,-,5.008,-,-,3.907,4.248,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-May-23,2007-May-23,2007-May-23,-,5.008,-,-,-
MAY 2007,-,-,-,-,4.373,-,-,-,-,-,5.092,-,-,4.013,4.370,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-Jun-23,2007-Jun-23,2007-Jun-23,-,5.092,-,-,-
JUN 2007,-,-,-,-,4.505,-,-,-,-,-,5.190,-,-,4.139,4.498,5.000,7.000,6.2500,10.580,-,-,-,-,-,-,-,-,-,-,2007-Jul-23,2007-Jul-23,2007-Jul-23,-,5.190,-,-,-
JUL 2007,-,-,-,-,4.564,-,-,-,-,-,5.326,-,-,4.236,4.563,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2007-Ago-23,2007-Ago-23,2007-Ago-23,-,5.326,-,-,-
AGO 2007,-,-,-,-,4.666,-,-,-,-,-,5.422,-,-,4.270,4.670,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2007-Sep-22,2007-Sep-22,2007-Sep-22,-,5.422,-,-,-
SEP 2007,-,-,-,-,4.724,-,-,-,-,-,5.497,-,-,4.309,4.725,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2007-Oct-23,2007-Oct-23,2007-Oct-23,-,5.497,-,-,-
OCT 2007,-,-,-,-,4.647,-,-,-,-,-,5.551,-,-,4.309,4.639,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2007-Nov-22,2007-Nov-22,2007-Nov-22,-,5.551,-,-,-
NOV 2007,-,-,-,-,4.607,-,-,-,-,-,5.585,-,-,4.254,4.596,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2007-Dic-22,2007-Dic-22,2007-Dic-22,-,5.585,-,-,-
DIC 2007,-,-,-,-,4.793,-,-,-,-,-,5.562,-,-,4.181,4.779,5.000,7.000,6.2500,11.070,-,-,-,-,-,-,-,-,-,-,2008-Ene-22,2008-Ene-22,2008-Ene-22,-,5.562,-,-,-
ENE 2008,-,-,-,-,4.498,-,-,-,-,-,5.611,-,-,4.058,4.504,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-Feb-23,2008-Feb-23,2008-Feb-23,-,5.611,-,-,-
FEB 2008,-,-,-,-,4.349,-,-,-,-,-,5.582,-,-,3.943,4.342,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-Mar-24,2008-Mar-24,2008-Mar-24,-,5.582,-,-,-
MAR 2008,-,-,-,-,4.590,-,-,-,-,-,5.404,-,-,3.860,4.581,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-Abr-19,2008-Abr-19,2008-Abr-19,-,5.404,-,-,-
ABR 2008,-,-,-,-,4.820,-,-,-,-,-,5.418,-,-,3.823,4.805,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-May-23,2008-May-23,2008-May-23,-,5.418,-,-,-
MAY 2008,-,-,-,-,4.994,-,-,-,-,-,5.587,-,-,3.859,4.976,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-Jun-21,2008-Jun-21,2008-Jun-21,-,5.587,-,-,-
JUN 2008,-,-,-,-,5.361,-,-,-,-,-,5.794,-,-,3.975,5.338,5.500,7.500,7.0000,11.200,-,-,-,-,-,-,-,-,-,-,2008-Jul-22,2008-Jul-22,2008-Jul-22,-,5.794,-,-,-
JUL 2008,-,-,-,-,5.393,-,-,-,-,-,6.006,-,-,4.130,5.361,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2008-Ago-23,2008-Ago-23,2008-Ago-23,-,6.006,-,-,-
AGO 2008,-,-,-,-,5.323,-,-,-,-,-,6.218,-,-,4.249,5.292,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2008-Sep-19,2008-Sep-19,2008-Sep-19,-,6.218,-,-,-
SEP 2008,-,-,-,-,5.384,-,-,-,-,-,6.265,-,-,4.341,5.334,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2008-Oct-25,2008-Oct-25,2008-Oct-25,-,6.265,-,-,-
OCT 2008,-,-,-,-,5.248,-,-,-,-,-,6.253,-,-,4.315,5.277,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2008-Nov-21,2008-Nov-21,2008-Nov-21,-,6.253,-,-,-
NOV 2008,-,-,-,-,4.350,-,-,-,-,-,6.258,-,-,4.190,4.424,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2008-Dic-18,2008-Dic-18,2008-Dic-18,-,6.258,-,-,-
DIC 2008,-,-,-,-,3.452,-,-,-,-,-,5.891,-,-,3.960,3.455,5.500,7.500,7.0000,11.070,-,-,-,-,-,-,-,-,-,-,2009-Ene-03,2009-Ene-20,2009-Ene-03,-,5.891,-,-,-
ENE 2009,-,-,-,-,2.622,-,-,-,-,-,4.983,-,-,3.682,2.625,5.500,7.500,7.0000,9.500,-,-,-,-,-,-,-,-,-,-,2009-Feb-03,2009-Feb-19,2009-Feb-03,-,4.983,-,-,-
FEB 2009,-,-,-,-,2.135,-,-,-,-,-,4.324,-,-,3.464,2.134,5.500,7.500,7.0000,9.500,-,-,-,-,-,-,-,-,-,-,2009-Mar-03,2009-Mar-19,2009-Mar-03,-,4.324,-,-,-
MAR 2009,-,-,-,-,1.909,-,-,-,-,-,3.821,-,0.090,3.202,1.908,5.500,7.500,7.0000,9.500,-,-,-,-,0.090,-,-,-,-,-,2009-Abr-02,2009-Abr-18,2009-Abr-02,-,3.821,-,-,-
ABR 2009,-,-,-,-,1.771,-,-,-,-,-,3.573,-,-,2.980,1.771,4.000,6.000,5.0000,9.500,-,-,-,-,-,-,-,-,-,-,2009-May-06,2009-May-20,2009-May-06,-,3.573,-,-,-
MAY 2009,-,-,-,-,1.644,-,-,-,-,-,3.411,-,-,2.832,1.644,4.000,6.000,5.0000,9.500,-,-,-,-,-,-,-,-,-,-,2009-Jun-02,2009-Jun-17,2009-Jun-02,-,3.411,-,-,-
JUN 2009,-,-,-,-,1.610,-,-,-,-,-,3.294,-,-,2.748,1.610,4.000,6.000,5.0000,9.500,-,-,-,-,-,-,-,-,-,-,2009-Jul-02,2009-Jul-18,2009-Jul-02,-,3.294,-,-,-
JUL 2009,-,-,-,-,1.412,-,-,-,-,-,3.187,-,-,2.663,1.412,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2009-Ago-04,2009-Ago-21,2009-Ago-04,-,3.187,-,-,-
AGO 2009,-,-,-,-,1.334,-,-,-,-,-,3.084,-,-,2.572,1.334,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2009-Sep-02,2009-Sep-18,2009-Sep-02,-,3.084,-,-,-
SEP 2009,-,-,-,-,1.261,-,-,-,-,-,2.990,-,-,2.496,1.261,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2009-Oct-02,2009-Oct-17,2009-Oct-02,-,2.990,-,-,-
OCT 2009,-,-,-,-,1.243,-,-,-,-,-,2.921,-,-,2.470,1.243,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2009-Nov-03,2009-Nov-19,2009-Nov-03,-,2.921,-,-,-
NOV 2009,-,-,-,-,1.231,-,-,-,-,-,2.859,-,-,2.437,1.231,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2009-Dic-02,2009-Dic-18,2009-Dic-02,-,2.859,-,-,-
DIC 2009,-,-,-,-,1.242,-,-,-,-,-,2.819,-,-,2.372,1.241,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Ene-05,2010-Ene-20,2010-Ene-05,-,2.819,-,-,-
ENE 2010,-,-,-,-,1.232,-,-,-,-,-,2.810,-,-,2.351,1.232,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Feb-02,2010-Feb-18,2010-Feb-02,-,2.810,-,-,-
FEB 2010,-,-,-,-,1.225,-,-,-,-,-,2.813,-,-,2.371,1.253,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Mar-02,2010-Mar-18,2010-Mar-02,-,2.813,-,-,-
MAR 2010,-,-,-,-,1.215,-,-,-,-,-,2.780,-,-,2.366,1.199,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Abr-06,2010-Abr-21,2010-Abr-06,-,2.780,-,-,-
ABR 2010,-,-,-,-,1.225,-,-,-,-,-,2.786,-,-,2.368,1.222,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-May-04,2010-May-20,2010-May-04,-,2.786,-,-,-
MAY 2010,-,-,-,-,1.249,-,-,-,-,-,2.674,-,-,2.457,1.249,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Jun-02,2010-Jun-18,2010-Jun-02,-,2.674,-,-,-
JUN 2010,-,-,-,-,1.281,-,-,-,-,-,2.709,-,-,2.650,1.281,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Jul-02,2010-Jul-20,2010-Jul-02,-,2.709,-,-,-
JUL 2010,-,-,-,-,1.373,-,-,-,-,-,2.705,-,-,2.739,1.373,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Ago-04,2010-Ago-19,2010-Ago-04,-,2.705,-,-,-
AGO 2010,-,-,-,-,1.421,-,-,-,-,-,2.766,-,-,2.758,1.421,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Sep-02,2010-Sep-18,2010-Sep-02,-,2.766,-,-,-
SEP 2010,-,-,-,-,1.420,-,-,-,-,-,2.799,-,-,2.850,1.418,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Oct-02,2010-Oct-20,2010-Oct-02,-,2.799,-,-,-
OCT 2010,-,-,-,-,1.495,-,-,-,-,-,2.795,-,-,2.885,1.491,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Nov-03,2010-Nov-18,2010-Nov-03,-,2.795,-,-,-
NOV 2010,-,-,-,-,1.540,-,-,-,-,-,2.825,-,-,3.005,1.541,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2010-Dic-02,2010-Dic-18,2010-Dic-02,-,2.825,-,-,-
DIC 2010,-,-,-,-,1.526,-,-,-,-,-,2.774,-,-,3.122,1.525,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Ene-04,2011-Ene-21,2011-Ene-04,-,2.774,-,-,-
ENE 2011,-,-,-,-,1.550,-,-,-,-,-,2.918,-,-,3.304,1.550,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Feb-02,2011-Feb-18,2011-Feb-02,-,2.918,-,-,-
FEB 2011,-,-,-,-,1.714,-,-,-,-,-,2.962,-,-,3.510,1.714,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Mar-02,2011-Mar-19,2011-Mar-02,-,2.962,-,-,-
MAR 2011,-,-,-,-,1.924,-,-,-,-,-,3.120,-,-,3.676,1.924,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Abr-02,2011-Abr-20,2011-Abr-02,-,3.120,-,-,-
ABR 2011,-,-,-,-,2.086,-,-,-,-,-,3.226,-,-,3.896,2.085,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-May-04,2011-May-19,2011-May-04,-,3.226,-,-,-
MAY 2011,-,-,-,-,2.147,-,-,-,-,-,3.355,-,-,4.020,2.154,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Jun-02,2011-Jun-21,2011-Jun-02,-,3.355,-,-,-
JUN 2011,-,-,-,-,2.144,-,-,-,-,-,3.458,-,-,4.055,2.144,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2011-Jul-02,2011-Jul-20,2011-Jul-02,-,3.458,-,-,-
JUL 2011,-,-,-,-,2.183,-,-,-,-,-,3.540,-,-,4.161,2.226,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2011-Ago-02,2011-Ago-19,2011-Ago-02,-,3.540,-,-,-
AGO 2011,-,-,-,-,2.097,-,-,-,-,-,3.533,-,-,4.212,2.137,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2011-Sep-02,2011-Sep-20,2011-Sep-02,-,3.533,-,-,-
SEP 2011,-,-,-,-,2.067,-,-,-,-,-,3.570,-,-,4.272,2.208,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2011-Oct-04,2011-Oct-20,2011-Oct-04,-,3.570,-,-,-
OCT 2011,-,-,-,-,2.110,-,-,-,-,-,3.586,-,-,4.286,2.110,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2011-Nov-03,2011-Nov-18,2011-Nov-03,-,3.586,-,-,-
NOV 2011,-,-,-,-,2.044,-,-,-,-,-,3.696,-,-,4.459,2.092,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2011-Dic-02,2011-Dic-20,2011-Dic-02,-,3.696,-,-,-
DIC 2011,-,-,-,-,2.004,-,-,-,-,-,3.626,-,-,4.445,2.004,4.000,6.000,5.0000,8.250,-,-,-,-,-,-,-,-,-,-,2012-Ene-03,2012-Ene-19,2012-Ene-03,-,3.626,-,-,-
ENE 2012,-,-,-,-,1.837,-,-,-,-,-,3.716,-,-,4.267,1.837,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Feb-02,2012-Feb-18,2012-Feb-02,-,3.716,-,-,-
FEB 2012,-,-,-,-,1.678,-,-,-,-,-,3.737,-,-,4.109,1.679,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Mar-02,2012-Mar-21,2012-Mar-02,-,3.737,-,-,-
MAR 2012,-,-,-,-,1.499,-,-,-,-,-,3.624,-,-,3.935,1.498,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Abr-03,2012-Abr-19,2012-Abr-03,-,3.624,-,-,-
ABR 2012,-,-,-,-,1.368,-,-,-,-,-,3.617,-,-,3.905,1.368,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-May-04,2012-May-19,2012-May-04,-,3.617,-,-,-
MAY 2012,-,-,-,-,1.266,-,-,-,-,-,3.453,-,-,3.802,1.266,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Jun-02,2012-Jun-20,2012-Jun-02,-,3.453,-,-,-
JUN 2012,-,-,-,-,1.219,-,-,-,-,-,3.481,-,-,4.021,1.219,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Jul-03,2012-Jul-19,2012-Jul-03,-,3.481,-,-,-
JUL 2012,-,-,-,-,1.061,-,-,-,-,-,3.488,-,-,4.389,1.061,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Ago-02,2012-Ago-21,2012-Ago-02,-,3.488,-,-,-
AGO 2012,-,-,-,-,0.877,-,-,-,-,-,3.430,-,-,4.705,0.877,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Sep-04,2012-Sep-20,2012-Sep-04,-,3.430,-,-,-
SEP 2012,-,-,-,-,0.740,-,-,-,-,-,3.347,-,-,4.896,0.740,4.000,6.000,5.0000,8.000,-,-,-,-,-,-,-,-,-,-,2012-Oct-02,2012-Oct-18,2012-Oct-02,-,3.347,-,-,-
OCT 2012,-,-,-,-,0.650,-,-,-,-,-,3.078,3.270,0.971,4.849,0.650,4.000,6.000,5.0000,8.000,0.223,0.480,0.602,0.772,0.971,1.358,1.794,2.222,2.343,2.387,2012-Nov-03,2012-Nov-23,2012-Nov-03,2012-Nov-08,3.078,-,-,-
NOV 2012,-,-,-,-,0.588,-,-,-,-,-,2.992,3.240,0.887,4.725,0.588,4.000,6.000,5.0000,8.000,0.191,0.415,0.527,0.691,0.887,1.270,1.709,2.140,2.265,2.302,2012-Dic-04,2012-Dic-20,2012-Dic-04,2012-Dic-06,2.992,-,-,-
